job_slot_id,job_id,company_id,job_type,working_hours_type,working_hours_normalised,normalized_city,location_normalised,job_type_id,total_credit_used,redeemed_at,expires_at,deactivated_at,gold_application_count,application_sent_count,normalised_planned_hires
60038,17307787,476366,project_manager,full_time,Fulltime,Stuttgart,Large city,112,1000,,,,13,5,1
57323,16695730,466946,clerk,full_time_part_time,Fulltime,Berlin,Large city,67,1000,,,,5,39,1
59953,17288799,494834,purchaser,full_time_part_time,Fulltime,Langweid am Lech,Urban,322,1000,,,,13,3,1
59996,17229826,3497,chef,full_time,Fulltime,Nürburg,Urban,3,1000,,,,4,27,1
42185,11075891,203102,caregiver,full_time_part_time,Fulltime,Potsdam,Large city,129,1000,,,,6,37,1
60043,17292057,494623,quality_assurance,full_time,Fulltime,Stuttgart,Large city,271,1000,,,,12,19,1
59974,17273716,494023,sales,full_time,Fulltime,Berlin,Large city,128,1000,,,,8,21,1
59955,17287583,494270,technician,full_time,Fulltime,Laatzen,Urban,158,1000,,,,7,36,1
57223,16492841,470292,service_person,full_time_part_time,Fulltime,Weinstadt,Urban,137,1300,,,,1,39,1
59943,17288621,494816,caregiver,part_time,Parttime,Wuppertal,Large city,129,1500,,,,6,17,1
57240,16676598,476423,bartender,full_time,Fulltime,Oberhausen,Large city,9,1500,,,,6,38,1
57281,16673889,476423,chef,full_time_part_time,Fulltime,Oberhausen,Large city,3,1500,,,,14,28,1
59970,17274749,494017,engineer,full_time,Fulltime,Berlin,Large city,277,1600,,,,15,14,1
57283,16674990,476423,service_person,full_time_part_time,Fulltime,Oberhausen,Large city,137,1900,,,,5,24,1
60046,17297262,494626,customer_support,full_time,Fulltime,Stuttgart,Large city,14,700,,,,13,35,1
57290,16692046,474306,sales_clerk,full_time_part_time,Fulltime,Zwickau,Urban,2,500,,,,0,7,1
59918,17288447,2675,inventory_manager,part_time,Parttime,Ginsheim-Gustavsburg,Urban,16,200,,,,12,34,1
59925,17288556,2675,inventory_manager,part_time,Parttime,Wolfratshausen,Rural,16,200,,,,1,13,1
59917,17288322,2675,delivery_driver,full_time,Fulltime,Frankfurt am Main,Large city,15,300,,,,14,28,1
59921,17288629,2675,messenger,full_time,Fulltime,Rosenheim,Urban,100,300,,,,15,17,1
59922,17288714,2675,delivery_driver,full_time,Fulltime,Garching,Urban,15,300,,,,10,4,1
59923,17288738,2675,messenger,part_time,Parttime,Bremen,Large city,100,300,,,,14,32,1
59924,17288475,2675,messenger,part_time,Parttime,Rosenheim,Urban,100,300,,,,1,32,1
59877,17284156,4668,sales_clerk,part_time,Parttime,Bremen,Large city,2,400,,,,8,11,1
59878,17284160,4668,sales_clerk,part_time,Parttime,Tuttlingen,Urban,2,400,,,,1,28,1
59824,17275611,3683,customer_support,full_time_part_time,Fulltime,Solingen,Large city,14,400,,,,0,18,1
59898,17287378,202773,delivery_driver,full_time_part_time,Fulltime,Essen,Large city,15,400,,,,9,29,1
59902,17287375,202773,delivery_driver,full_time_part_time,Fulltime,Augsburg,Large city,15,400,,,,5,28,1
59903,17287387,202773,delivery_driver,full_time_part_time,Fulltime,Recklinghausen,Urban,15,400,,,,2,21,1
59908,17287383,202773,delivery_driver,full_time_part_time,Fulltime,Mönchengladbach,Large city,15,400,,,,7,38,1
59893,17038306,2737,service_person,full_time_part_time,Fulltime,Ehingen (Donau),Densification,137,500,,,,14,25,1
59887,7045608,80461,customer_support,part_time,Parttime,Dresden,Large city,14,700,,,,7,8,1
59915,17288227,4543,sales_clerk,part_time,Parttime,Bonn,Large city,2,700,,,,14,24,1
59828,17282913,4142,electrician,full_time,Fulltime,Frankfurt am Main,Large city,80,700,,,,11,22,1
59837,17283914,4601,service_person,full_time,Fulltime,Potsdam,Large city,137,700,,,,15,38,1
59880,17284134,196681,retail_salesman,part_time,Parttime,Lüneburg,Rural,126,700,,,,12,14,1
59881,17284135,196681,retail_salesman,part_time,Parttime,Potsdam,Large city,126,700,,,,8,24,1
59916,17287412,4543,sales_clerk,part_time,Parttime,Köln,Large city,2,700,,,,2,6,1
59926,17288667,83925,production_worker,full_time,Fulltime,Schleswig,Rural,161,700,,,,6,38,1
59937,17288800,83925,clerk,full_time,Fulltime,Wismar,Densification,67,700,,,,6,10,1
59875,17284131,26151,inventory_manager,full_time_part_time,Fulltime,Leuna,Densification,16,700,,,,11,7,1
59876,17284133,26151,inventory_manager,full_time_part_time,Fulltime,Halle,Large city,16,700,,,,4,11,1
59873,17284127,83652,sales_clerk,full_time_part_time,Fulltime,Sankt Wendel,Urban,2,700,,,,1,29,1
59083,15026073,2993,callcenter_agent,full_time_part_time,Fulltime,Hameln,Densification,64,700,,,,14,25,1
59084,15026075,2993,callcenter_agent,full_time_part_time,Fulltime,Celle,Rural,64,700,,,,1,28,1
59085,15026077,2993,callcenter_agent,full_time_part_time,Fulltime,Hannover,Urban,64,700,,,,0,25,1
59086,15026082,2993,callcenter_agent,full_time_part_time,Fulltime,Hamburg,Large city,64,700,,,,6,26,1
59830,17274818,121278,sales_clerk,full_time_part_time,Fulltime,Wald-Michelbach,Urban,2,700,,,,1,18,1
59939,16626316,4258,sales_clerk,full_time_part_time,Fulltime,Tübingen,Urban,2,700,,,,8,17,1
59838,12192863,3401,industrial_clerk,full_time,Fulltime,Weißenfels,Densification,91,800,,,,13,22,1
59874,17284132,3445,service_person,full_time_part_time,Fulltime,Wolfsburg,Large city,137,800,,,,15,25,1
59827,40832,4269,installer,full_time,Fulltime,Hamburg,Large city,275,900,,,,13,8,1
59886,17285105,4258,marketing_manager,part_time,Parttime,Kirchheim unter Teck,Urban,135,1000,,,,4,6,1
59929,17282952,111080,hr_manager,full_time,Fulltime,Hallbergmoos,Urban,146,1000,,,,2,29,1
59870,17270779,378790,sales,full_time,Fulltime,Berlin,Large city,128,1000,,,,13,27,1
59938,17273692,3272,hr_manager,full_time,Fulltime,Berlin,Large city,146,1000,,,,15,23,1
59888,12920694,328649,installer,full_time,Fulltime,Leipzig,Large city,275,1000,,,,15,3,1
59894,17287386,202773,delivery_driver,full_time_part_time,Fulltime,Potsdam,Large city,15,1000,,,,2,8,1
59899,17287377,202773,delivery_driver,full_time_part_time,Fulltime,Dresden,Large city,15,1000,,,,0,23,1
59900,17287380,202773,delivery_driver,full_time_part_time,Fulltime,Hamburg,Large city,15,1000,,,,13,25,1
59904,17287384,202773,delivery_driver,full_time_part_time,Fulltime,Münster,Large city,15,1000,,,,14,37,1
59906,17287385,202773,delivery_driver,full_time_part_time,Fulltime,München,Large city,15,1000,,,,14,7,1
59907,17287382,202773,delivery_driver,full_time_part_time,Fulltime,Leipzig,Large city,15,1000,,,,5,28,1
59890,17287373,456574,marketing_manager,full_time,Fulltime,Berlin,Large city,135,1000,,,,1,13,1
59914,15759610,111080,logistics_manager,full_time,Fulltime,Hallbergmoos,Urban,165,1000,,,,4,35,1
59901,17287370,4158,technician,full_time,Fulltime,Saarbrücken,Urban,158,1000,,,,0,17,1
59660,15931590,222399,customer_support,full_time_part_time,Fulltime,Leipzig,Large city,14,1000,,,,11,16,1
59884,17284158,223977,hr_manager,part_time,Parttime,Minden,Urban,146,1000,,,,15,40,1
59896,17287376,202773,delivery_driver,full_time_part_time,Fulltime,Berlin,Large city,15,1200,,,,11,19,1
59905,17287381,202773,delivery_driver,full_time_part_time,Fulltime,Langenfeld (Rheinland),Urban,15,1200,,,,7,14,1
59839,17284067,475747,caregiver,full_time,Fulltime,Ruppichteroth,Urban,129,1300,,,,3,23,1
59871,17177505,411579,it_administrator,full_time,Fulltime,Ingolstadt,Large city,148,1300,,,,2,19,1
59865,17177498,178212,software_developer,full_time_part_time,Fulltime,Bochum,Large city,142,1300,,,,1,13,1
59867,17177476,178212,software_developer,full_time_part_time,Fulltime,Bochum,Large city,142,1300,,,,5,5,1
59835,17159034,4246,team_leader,full_time,Fulltime,Düsseldorf,Large city,151,1300,,,,4,18,1
59889,17283239,2820,sales,full_time,Fulltime,Nürnberg,Large city,128,1500,,,,15,19,1
59829,17274512,466946,professional_driver,full_time,Fulltime,Berlin,Large city,166,1500,,,,9,32,1
59920,17288456,2820,sales,full_time,Fulltime,Münster,Large city,128,1500,,,,9,25,1
59825,12389218,3246,security,full_time,Fulltime,Grafenrheinfeld,Densification,51,1600,,,,14,11,1
59831,17199783,196699,craftsman,full_time,Fulltime,,Large city,46,1600,,,,2,14,1
59909,17287411,398140,callcenter_agent,full_time_part_time,Fulltime,Köln,Large city,64,1600,,,,7,21,1
59826,60655,4269,installer,full_time,Fulltime,Kiel,Large city,275,1800,,,,6,9,1
59897,15871617,3592,inventory_manager,full_time_part_time,Fulltime,Würzburg,Large city,16,1900,,,,8,21,1
59895,17287379,202773,delivery_driver,full_time_part_time,Fulltime,Hannover,Urban,15,2000,,,,12,32,1
59883,17287362,223977,production_worker,part_time,Parttime,Stendal,Rural,161,700,,,,9,10,1
59928,17270790,2675,inventory_manager,part_time,Parttime,Herne,Large city,16,200,,,,2,10,1
59919,17288327,2675,messenger,full_time,Fulltime,Gersthofen,Urban,100,300,,,,2,34,1
59836,16621516,4601,it_administrator,full_time,Fulltime,Berlin,Large city,148,1130,,,,7,39,1
59833,17098329,484488,caregiver,part_time,Parttime,Gilserberg,Densification,129,700,,,,4,20,1
59910,17133703,488282,sales_clerk,part_time,Parttime,Hamburg,Large city,2,700,,,,9,14,1
59868,17284124,494180,baker,full_time_part_time,Fulltime,Meckenheim,Urban,61,1000,,,,9,25,1
59932,17288795,406865,professional_driver,full_time,Fulltime,Forstinning,Urban,166,1000,,,,4,36,1
59936,17288808,406865,office_assistant,full_time,Fulltime,Forstinning,Urban,53,1000,,,,5,8,1
59912,17225312,485592,electrician,full_time,Fulltime,Bestensee,Rural,80,1000,,,,10,25,1
59841,17229818,489355,clerk,full_time,Fulltime,,Large city,67,1300,,,,9,14,1
59842,17226800,489355,controller,full_time,Fulltime,Bonn,Large city,268,1300,,,,7,12,1
59843,17206748,489355,office_assistant,full_time,Fulltime,Frankfurt am Main,Large city,53,1300,,,,12,23,1
59845,17206710,489355,construction_leader,full_time,Fulltime,Freiburg (Elbe),Densification,269,1300,,,,13,13,1
59846,17206981,489355,clerk,full_time,Fulltime,Hamburg,Large city,67,1300,,,,4,32,1
59847,17206625,489355,construction_leader,full_time,Fulltime,Dortmund,Large city,269,1300,,,,12,16,1
59848,17228158,489355,business_development_manager,full_time,Fulltime,Bonn,Large city,152,1300,,,,4,16,1
59849,17206655,489355,construction_leader,full_time,Fulltime,München,Large city,269,1300,,,,12,16,1
59850,17229732,489355,sales,full_time,Fulltime,Bonn,Large city,128,1300,,,,12,36,1
59852,17207163,489355,sales,full_time,Fulltime,Berlin,Large city,128,1300,,,,11,12,1
59853,17205134,489355,construction_leader,full_time,Fulltime,Hamburg,Large city,269,1300,,,,13,38,1
59854,17225599,489355,sales,full_time,Fulltime,Bonn,Large city,128,1300,,,,5,14,1
59855,17206938,489355,clerk,full_time,Fulltime,Düsseldorf,Large city,67,1300,,,,9,29,1
59856,17206504,489355,construction_leader,full_time,Fulltime,Leipzig,Large city,269,1300,,,,2,37,1
59857,17206839,489355,clerk,full_time,Fulltime,München,Large city,67,1300,,,,1,17,1
59858,17206764,489355,clerk,full_time,Fulltime,Berlin,Large city,67,1300,,,,11,35,1
59859,17225610,489355,sales,full_time,Fulltime,Bonn,Large city,128,1300,,,,5,25,1
59860,17204842,489355,clerk,full_time,Fulltime,Hannover,Urban,67,1300,,,,15,7,1
59861,17225608,489355,project_manager,full_time,Fulltime,Bonn,Large city,112,1300,,,,14,9,1
59862,17204808,489355,project_manager,full_time,Fulltime,Bonn,Large city,112,1300,,,,4,16,1
59879,17284136,390934,lawyer,full_time,Fulltime,Tauberbischofsheim,Rural,167,1300,,,,8,30,1
59780,17272273,2675,mechatronics_engineer,full_time,Fulltime,Wesel,Urban,279,200,,,,0,6,1
59781,16658163,2675,messenger,full_time,Fulltime,Salzbergen,Rural,100,300,,,,2,40,1
59734,16585763,2737,service_person,full_time_part_time,Fulltime,Borgholzhausen,Urban,137,300,,,,0,24,1
59757,17225597,40129,electrician,full_time_part_time,Fulltime,Cloppenburg,Densification,80,400,,,,2,16,1
59725,17270109,540,sales_clerk,full_time_part_time,Fulltime,Hannover,Urban,2,400,,,,0,7,1
59726,17270111,540,branch_manager,full_time,Fulltime,Hannover,Urban,35,400,,,,3,22,1
59768,16585710,2737,service_person,full_time_part_time,Fulltime,Dachau,Urban,137,500,,,,8,21,1
59754,17225585,40129,mechanic,full_time_part_time,Fulltime,Hamburg,Large city,99,600,,,,13,8,1
59755,17225594,40129,track_builder,full_time_part_time,Fulltime,Bremerhaven,Large city,264,600,,,,8,21,1
59728,17270114,4823,sales_clerk,full_time,Fulltime,Soest,Urban,2,700,,,,0,39,1
59729,17270117,4823,sales_clerk,full_time_part_time,Fulltime,Soest,Urban,2,700,,,,5,12,1
59737,9904,3114,inventory_manager,part_time,Parttime,Bomlitz,Rural,16,700,,,,13,16,1
59741,10340,3117,inventory_manager,part_time,Parttime,Salzgitter,Large city,16,700,,,,4,9,1
59817,17274644,83925,production_worker,full_time_part_time,Fulltime,Eckental,Urban,161,700,,,,9,14,1
59714,10045572,4256,callcenter_agent,full_time_part_time,Fulltime,Brandenburg an der Havel,Densification,64,700,,,,14,13,1
59715,8144056,4256,callcenter_agent,full_time_part_time,Fulltime,Potsdam,Large city,64,700,,,,13,4,1
59775,17272268,83925,production_worker,full_time,Fulltime,Vechta,Densification,161,700,,,,6,36,1
59735,17270738,2690,customer_support,full_time_part_time,Fulltime,Essen,Large city,14,700,,,,13,39,1
59762,17272258,83652,sales_clerk,full_time_part_time,Fulltime,Wiesbaden,Large city,2,700,,,,8,35,1
59763,17272260,83652,sales_clerk,full_time_part_time,Fulltime,Kaiserslautern,Urban,2,700,,,,15,27,1
59765,17272259,83652,sales_clerk,full_time_part_time,Fulltime,Einhausen,Urban,2,700,,,,1,30,1
59767,17272264,2690,customer_support,full_time_part_time,Fulltime,Aachen,Urban,14,700,,,,1,39,1
59782,17272274,2690,sales_agent,full_time_part_time,Fulltime,Dortmund,Large city,45,700,,,,5,30,1
59769,17272256,119011,sales_clerk,full_time_part_time,Fulltime,Konz,Densification,2,700,,,,4,21,1
59771,17204837,450532,sales_clerk,full_time,Fulltime,Plankstadt,Urban,2,700,,,,7,12,1
59789,17272294,119011,sales_clerk,full_time_part_time,Fulltime,Göppingen,Urban,2,700,,,,10,12,1
59739,15947613,2915,sales_clerk,full_time_part_time,Fulltime,Hamburg,Large city,2,700,,,,11,33,1
59756,15947574,2915,sales_clerk,full_time_part_time,Fulltime,Duisburg,Large city,2,700,,,,5,29,1
59783,12709856,80461,customer_support,part_time,Parttime,Eschweiler,Urban,14,700,,,,10,24,1
59785,12564484,80461,customer_support,part_time,Parttime,Alzenau,Urban,14,700,,,,9,22,1
59786,2292051,80461,customer_support,part_time,Parttime,Leipzig,Large city,14,700,,,,14,17,1
59787,12701961,80461,customer_support,part_time,Parttime,Bochum,Large city,14,700,,,,9,9,1
59788,6810459,80461,customer_support,part_time,Parttime,Stuttgart,Large city,14,700,,,,8,38,1
59790,7087101,80461,customer_support,part_time,Parttime,Erfurt,Large city,14,700,,,,2,31,1
59764,17177497,113528,sales_clerk,full_time_part_time,Fulltime,Berlin,Large city,2,800,,,,12,19,1
59819,17274552,73732,cleaner,part_time,Parttime,Stuttgart,Large city,11,800,,,,2,28,1
59797,47142,4601,event_manager,full_time_part_time,Fulltime,Berlin,Large city,47,1000,,,,1,19,1
57891,16863359,479544,electrician,full_time,Fulltime,Zielitz,Rural,80,1000,,,,2,9,1
59321,17181502,42456,clerk,full_time_part_time,Fulltime,Frankfurt am Main,Large city,67,1000,,,,4,12,1
59730,17225342,104524,engineer,full_time,Fulltime,Frankfurt am Main,Large city,277,1000,,,,11,36,1
59791,17273079,4639,clerk,full_time,Fulltime,Dortmund,Large city,67,1000,,,,0,3,1
59807,17231715,202262,clerk,full_time,Fulltime,Aalen,Urban,67,1000,,,,8,26,1
59815,17274560,209365,sales_agent,full_time,Fulltime,Lotte,Urban,45,1000,,,,11,30,1
59727,17270112,3445,service_person,full_time_part_time,Fulltime,Köln,Large city,137,1000,,,,8,37,1
59793,17273656,101128,sales,full_time,Fulltime,Saarbrücken,Urban,128,1000,,,,10,10,1
59795,29281,3682,electrician,full_time,Fulltime,Augsburg,Large city,80,1000,,,,6,29,1
59801,17273713,101128,sales,full_time,Fulltime,Frankfurt am Main,Large city,128,1000,,,,11,35,1
59818,16178313,407376,professional_driver,full_time,Fulltime,Dornstadt,Densification,166,1000,,,,10,17,1
59625,17225538,42455,train_driver,full_time,Fulltime,Köln,Large city,266,1000,,,,14,24,1
59626,17225550,42455,train_dispatcher,full_time,Fulltime,Düsseldorf,Large city,265,1000,,,,13,14,1
59627,17225551,42455,electrician,full_time,Fulltime,Köln,Large city,80,1000,,,,11,37,1
59628,17225565,42455,logistics_manager,full_time,Fulltime,Meschede,Densification,165,1000,,,,13,6,1
59629,17225568,42455,track_builder,full_time,Fulltime,Düsseldorf,Large city,264,1000,,,,4,27,1
59630,17225569,42455,engineer,full_time,Fulltime,Essen,Large city,277,1000,,,,10,38,1
59736,17270724,2690,sales_agent,full_time_part_time,Fulltime,Essen,Large city,45,1000,,,,7,35,1
59750,17270778,2690,sales_agent,full_time_part_time,Fulltime,Aachen,Urban,45,1000,,,,7,9,1
59772,17272266,2690,customer_support,full_time_part_time,Fulltime,Dresden,Large city,14,1000,,,,13,36,1
59776,17272270,2690,sales_agent,full_time_part_time,Fulltime,Dortmund,Large city,45,1000,,,,4,35,1
59740,17270105,2277,installer,full_time,Fulltime,Berlin,Large city,275,1000,,,,11,23,1
59718,17259555,317204,installer,full_time,Fulltime,Reinfeld,Urban,275,1300,,,,1,35,1
59720,17161302,72888,inventory_manager,full_time,Fulltime,Leipzig,Large city,16,1300,,,,4,10,1
59760,15473353,434769,baker,full_time_part_time,Fulltime,Wernigerode,Densification,61,1300,,,,0,3,1
59761,321098,29139,sales_clerk,full_time_part_time,Fulltime,Kissing,Densification,2,1300,,,,9,20,1
59794,17229831,189297,delivery_driver,full_time,Fulltime,Kiel,Large city,15,1300,,,,13,34,1
59810,16882685,325994,product_manager,full_time,Fulltime,,Large city,145,1300,,,,14,13,1
59816,16655716,428991,physiotherapist,full_time_part_time,Fulltime,,Large city,110,1300,,,,15,33,1
59822,17161319,178212,technician,full_time,Fulltime,Wuppertal,Large city,158,1300,,,,14,25,1
59742,13679292,4207,callcenter_agent,full_time_part_time,Fulltime,Osnabrück,Large city,64,1300,,,,13,34,1
59743,13679246,4207,callcenter_agent,full_time_part_time,Fulltime,Dortmund,Large city,64,1300,,,,15,4,1
59719,14397600,4197,baker,full_time_part_time,Fulltime,Durach,Rural,61,1500,,,,5,17,1
59777,17272271,83925,production_worker,full_time_part_time,Fulltime,Schönebeck (Elbe),Densification,161,1600,,,,9,39,1
59806,17183464,72888,electrician,full_time,Fulltime,Leipzig,Large city,80,1700,,,,5,24,1
59751,17050822,4634,purchaser,full_time,Fulltime,Norderstedt,Densification,322,1800,,,,13,11,1
59758,14135820,2860,customer_support,full_time_part_time,Fulltime,Halle,Large city,14,1900,,,,6,38,1
59784,17272275,2675,messenger,full_time,Fulltime,Nottuln,Urban,100,300,,,,12,21,1
59731,16645231,467110,callcenter_agent,full_time,Fulltime,,Large city,64,1600,,,,3,18,1
59716,17259502,491626,service_person,full_time_part_time,Fulltime,Bochum,Large city,137,700,,,,0,21,1
59766,17272261,491625,service_person,full_time_part_time,Fulltime,Frankfurt am Main,Large city,137,700,,,,10,11,1
59721,17253865,478889,craftsman,full_time,Fulltime,Potsdam,Large city,46,1000,,,,6,11,1
59723,17253864,478889,electrician,full_time,Fulltime,Potsdam,Large city,80,1000,,,,2,38,1
59773,17183821,490915,hr_manager,full_time_part_time,Fulltime,Weilerswist,Urban,146,1000,,,,7,21,1
59802,17272272,494021,sales,full_time,Fulltime,München,Large city,128,1000,,,,14,34,1
59804,17272267,494021,clerk,full_time,Fulltime,München,Large city,67,1000,,,,4,26,1
59809,17204811,465340,installer,full_time,Fulltime,Gelsenkirchen,Large city,275,1000,,,,11,36,1
59813,17274446,494013,craftsman,full_time,Fulltime,Norderstedt,Densification,46,1000,,,,7,31,1
59796,17229827,489347,marketing_manager,full_time,Fulltime,Hamburg,Large city,135,1000,,,,8,10,1
59798,17229823,489347,marketing_manager,full_time,Fulltime,Hamburg,Large city,135,1000,,,,15,24,1
59799,17224696,489347,sales,full_time_part_time,Fulltime,Hamburg,Large city,128,1000,,,,9,26,1
59738,17181443,477826,it_administrator,full_time,Fulltime,Stuttgart,Large city,148,1300,,,,11,21,1
59778,17204809,491625,receptionist,full_time,Fulltime,Frankfurt am Main,Large city,31,1300,,,,1,3,1
